"unit_number","week","dt_hours","ma"
"N804908","W53 - 23","0","100"
"N804908","W52 - 23","0","100"
"N804908","W51 - 23","0","100"
"N804908","W49 - 23","0","100"
"N804908","W48 - 23","0","100"
"N804908","W47 - 23","0","100"
"N804908","W46 - 23","0","100"
"N804908","W45 - 23","0","100"
"N804908","W44 - 23","0","100"
"N804908","W43 - 23","0","100"
"N804908","W42 - 23","0","100"
"N804908","W41 - 23","0","100"
"N804908","W40 - 23","0","100"
"N804908","W39 - 23","0","100"
"N804908","W38 - 23","0","100"
"N804908","W37 - 23","0","100"
"N804908","W36 - 23","0","100"
"N804908","W35 - 23","0","100"
"N804908","W34 - 23","0","100"
"N804908","W33 - 23","0","100"
"N804908","W32 - 23","0","100"
"N804908","W31 - 23","0","100"
"N804908","W30 - 23","0","100"
"N804908","W29 - 23","0","100"
"N804908","W28 - 23","0","100"
"N804908","W27 - 23","0","100"
"N804908","W26 - 23","0","100"
"N804908","W25 - 23","0","100"
"N804908","W24 - 23","0","100"
"N804908","W23 - 23","0","100"
"N804908","W22 - 23","0","100"
"N804908","W21 - 23","0","100"
"N804908","W20 - 23","0","100"
"N804908","W19 - 23","0","100"
"N804908","W18 - 23","0","100"
"N804908","W17 - 23","0","100"
"N804908","W16 - 23","0","100"
"N805039","W53 - 23","167.99973","0"
"N805039","W52 - 23","167.99973","0"
"N805039","W51 - 23","167.99973","0"
"N805039","W49 - 23","167.99973","0"
"N805039","W48 - 23","167.99973","0"
"N805039","W47 - 23","167.99973","0"
"N805039","W46 - 23","167.99973","0"
"N805039","W45 - 23","167.99973","0"
"N805039","W44 - 23","167.99973","0"
"N805039","W43 - 23","167.99973","0"
"N805039","W42 - 23","167.99973","0"
"N805039","W41 - 23","167.99973","0"
"N805039","W40 - 23","167.99973","0"
"N805039","W39 - 23","167.99973","0"
"N805039","W38 - 23","167.99973","0"
"N805039","W37 - 23","167.99973","0"
"N805039","W36 - 23","167.99973","0"
"N805039","W35 - 23","167.99973","0"
"N805039","W34 - 23","167.99973","0"
"N805039","W33 - 23","167.99973","0"
"N805039","W32 - 23","167.99973","0"
"N805039","W31 - 23","167.99973","0"
"N805039","W30 - 23","167.99973","0"
"N805039","W29 - 23","167.99973","0"
"N805039","W28 - 23","167.99973","0"
"N805039","W27 - 23","167.99973","0"
"N805039","W26 - 23","167.99973","0"
"N805039","W25 - 23","167.99973","0"
"N805039","W24 - 23","167.99973","0"
"N805039","W23 - 23","167.99973","0"
"N805039","W22 - 23","167.99973","0"
"N805039","W21 - 23","167.99973","0"
"N805039","W20 - 23","167.99973","0"
"N805039","W19 - 23","167.99973","0"
"N805039","W18 - 23","167.99973","0"
"N805039","W17 - 23","167.99973","0"
"N805039","W16 - 23","167.99973","0"
"N805288","W53 - 23","7.23","95.7"
"N805288","W52 - 23","0.91","99.46"
"N805288","W51 - 23","0","100"
"N805288","W49 - 23","0","100"
"N805288","W48 - 23","1.52","99.1"
"N805288","W47 - 23","0.74","99.56"
"N805288","W46 - 23","117.32","30.17"
"N805288","W45 - 23","75.87","54.84"
"N805288","W44 - 23","15.11","91.01"
"N805288","W43 - 23","2.92","98.26"
"N805288","W42 - 23","0","100"
"N805288","W41 - 23","0","100"
"N805288","W40 - 23","0","100"
"N805288","W39 - 23","0","100"
"N805288","W38 - 23","6.13","96.35"
"N805288","W37 - 23","5.11","96.96"
"N805288","W36 - 23","0","100"
"N805288","W35 - 23","0","100"
"N805288","W34 - 23","0","100"
"N805288","W33 - 23","16.63","90.1"
"N805288","W32 - 23","0","100"
"N805288","W31 - 23","0","100"
"N805288","W30 - 23","0","100"
"N805288","W29 - 23","0","100"
"N805288","W28 - 23","0","100"
"N805288","W27 - 23","1.45","99.14"
"N805288","W26 - 23","0","100"
"N805288","W25 - 23","9.63","94.27"
"N805288","W24 - 23","0","100"
"N805288","W23 - 23","0","100"
"N805288","W22 - 23","9.91","94.1"
"N805288","W21 - 23","6.95","95.86"
"N805288","W20 - 23","1.99","98.82"
"N805288","W19 - 23","33.7","79.94"
"N805288","W18 - 23","0.38","99.77"
"N805288","W17 - 23","9.78","94.18"
"N805288","W16 - 23","3.05","98.18"
"N805313","W53 - 23","0","100"
"N805313","W52 - 23","0","100"
"N805313","W51 - 23","0","100"
"N805313","W49 - 23","0","100"
"N805313","W48 - 23","0","100"
"N805313","W47 - 23","0","100"
"N805313","W46 - 23","0","100"
"N805313","W45 - 23","0","100"
"N805313","W44 - 23","0","100"
"N805313","W43 - 23","0","100"
"N805313","W42 - 23","0","100"
"N805313","W41 - 23","0","100"
"N805313","W40 - 23","0","100"
"N805313","W39 - 23","0","100"
"N805313","W38 - 23","0","100"
"N805313","W37 - 23","0","100"
"N805313","W36 - 23","0","100"
"N805313","W35 - 23","0","100"
"N805313","W34 - 23","0","100"
"N805313","W33 - 23","0","100"
"N805313","W32 - 23","0","100"
"N805313","W31 - 23","0","100"
"N805313","W30 - 23","0","100"
"N805313","W29 - 23","0","100"
"N805313","W28 - 23","0","100"
"N805313","W27 - 23","0","100"
"N805313","W26 - 23","0","100"
"N805313","W25 - 23","0","100"
"N805313","W24 - 23","0","100"
"N805313","W23 - 23","0","100"
"N805313","W22 - 23","0","100"
"N805313","W21 - 23","0","100"
"N805313","W20 - 23","0","100"
"N805313","W19 - 23","0","100"
"N805313","W18 - 23","0","100"
"N805313","W17 - 23","0","100"
"N805313","W16 - 23","0","100"
"N805325","W53 - 23","0","100"
"N805325","W52 - 23","0","100"
"N805325","W51 - 23","0","100"
"N805325","W49 - 23","0","100"
"N805325","W48 - 23","0","100"
"N805325","W47 - 23","0","100"
"N805325","W46 - 23","0","100"
"N805325","W45 - 23","0","100"
"N805325","W44 - 23","0","100"
"N805325","W43 - 23","0","100"
"N805325","W42 - 23","0","100"
"N805325","W41 - 23","0","100"
"N805325","W40 - 23","0","100"
"N805325","W39 - 23","0","100"
"N805325","W38 - 23","0","100"
"N805325","W37 - 23","0","100"
"N805325","W36 - 23","0","100"
"N805325","W35 - 23","0","100"
"N805325","W34 - 23","0","100"
"N805325","W33 - 23","0","100"
"N805325","W32 - 23","0","100"
"N805325","W31 - 23","0","100"
"N805325","W30 - 23","0","100"
"N805325","W29 - 23","0","100"
"N805325","W28 - 23","0","100"
"N805325","W27 - 23","0","100"
"N805325","W26 - 23","0","100"
"N805325","W25 - 23","0","100"
"N805325","W24 - 23","0","100"
"N805325","W23 - 23","0","100"
"N805325","W22 - 23","0","100"
"N805325","W21 - 23","0","100"
"N805325","W20 - 23","0","100"
"N805325","W19 - 23","0","100"
"N805325","W18 - 23","0","100"
"N805325","W17 - 23","0","100"
"N805325","W16 - 23","0","100"
"N805370","W53 - 23","0","100"
"N805370","W52 - 23","0","100"
"N805370","W51 - 23","0","100"
"N805370","W49 - 23","0","100"
"N805370","W48 - 23","0","100"
"N805370","W47 - 23","0","100"
"N805370","W46 - 23","0","100"
"N805370","W45 - 23","0","100"
"N805370","W44 - 23","0","100"
"N805370","W43 - 23","0","100"
"N805370","W42 - 23","0","100"
"N805370","W41 - 23","0","100"
"N805370","W40 - 23","0","100"
"N805370","W39 - 23","0","100"
"N805370","W38 - 23","0","100"
"N805370","W37 - 23","0","100"
"N805370","W36 - 23","0","100"
"N805370","W35 - 23","0","100"
"N805370","W34 - 23","0","100"
"N805370","W33 - 23","0","100"
"N805370","W32 - 23","0","100"
"N805370","W31 - 23","0","100"
"N805370","W30 - 23","0","100"
"N805370","W29 - 23","0","100"
"N805370","W28 - 23","0","100"
"N805370","W27 - 23","0","100"
"N805370","W26 - 23","0","100"
"N805370","W25 - 23","0","100"
"N805370","W24 - 23","0","100"
"N805370","W23 - 23","0","100"
"N805370","W22 - 23","0","100"
"N805370","W21 - 23","0","100"
"N805370","W20 - 23","0","100"
"N805370","W19 - 23","0","100"
"N805370","W18 - 23","0","100"
"N805370","W17 - 23","0","100"
"N805370","W16 - 23","0","100"
"N805553","W53 - 23","0","100"
"N805553","W52 - 23","0","100"
"N805553","W51 - 23","0","100"
"N805553","W49 - 23","0.84","99.5"
"N805553","W48 - 23","0","100"
"N805553","W47 - 23","2.05","98.78"
"N805553","W46 - 23","0","100"
"N805553","W45 - 23","0","100"
"N805553","W44 - 23","0","100"
"N805553","W43 - 23","0","100"
"N805553","W42 - 23","0","100"
"N805553","W41 - 23","0.29","99.83"
"N805553","W40 - 23","0","100"
"N805553","W39 - 23","0","100"
"N805553","W38 - 23","0.58","99.65"
"N805553","W37 - 23","0","100"
"N805553","W36 - 23","0","100"
"N805553","W35 - 23","4.66","97.23"
"N805553","W34 - 23","0","100"
"N805553","W33 - 23","22.35","86.7"
"N805553","W32 - 23","3.16","98.12"
"N805553","W31 - 23","0","100"
"N805553","W30 - 23","0","100"
"N805553","W29 - 23","0","100"
"N805553","W28 - 23","11.74","93.01"
"N805553","W27 - 23","1.9","98.87"
"N805553","W26 - 23","0","100"
"N805553","W25 - 23","0","100"
"N805553","W24 - 23","0","100"
"N805553","W23 - 23","15.31","90.89"
"N805553","W22 - 23","11.21","93.33"
"N805553","W21 - 23","0","100"
"N805553","W20 - 23","22.57","86.57"
"N805553","W19 - 23","11.75","93.01"
"N805553","W18 - 23","6.2","96.31"
"N805553","W17 - 23","5.5","96.73"
"N805553","W16 - 23","0","100"
"N805572","W53 - 23","167.99973","0"
"N805572","W52 - 23","167.99973","0"
"N805572","W51 - 23","167.99973","0"
"N805572","W49 - 23","167.99973","0"
"N805572","W48 - 23","167.99973","0"
"N805572","W47 - 23","167.99973","0"
"N805572","W46 - 23","167.99973","0"
"N805572","W45 - 23","167.99973","0"
"N805572","W44 - 23","167.99973","0"
"N805572","W43 - 23","167.99973","0"
"N805572","W42 - 23","167.99973","0"
"N805572","W41 - 23","167.99973","0"
"N805572","W40 - 23","167.99973","0"
"N805572","W39 - 23","167.99973","0"
"N805572","W38 - 23","167.99973","0"
"N805572","W37 - 23","167.99973","0"
"N805572","W36 - 23","167.99973","0"
"N805572","W35 - 23","167.99973","0"
"N805572","W34 - 23","167.99973","0"
"N805572","W33 - 23","167.99973","0"
"N805572","W32 - 23","167.99973","0"
"N805572","W31 - 23","167.99973","0"
"N805572","W30 - 23","167.99973","0"
"N805572","W29 - 23","167.99973","0"
"N805572","W28 - 23","167.99973","0"
"N805572","W27 - 23","167.99973","0"
"N805572","W26 - 23","167.99973","0"
"N805572","W25 - 23","167.99973","0"
"N805572","W24 - 23","167.99973","0"
"N805572","W23 - 23","167.99973","0"
"N805572","W22 - 23","167.99973","0"
"N805572","W21 - 23","167.99973","0"
"N805572","W20 - 23","167.99973","0"
"N805572","W19 - 23","167.99973","0"
"N805572","W18 - 23","167.99973","0"
"N805572","W17 - 23","167.99973","0"
"N805572","W16 - 23","167.99973","0"
"N805626","W53 - 23","0","100"
"N805626","W52 - 23","0","100"
"N805626","W51 - 23","0","100"
"N805626","W49 - 23","0","100"
"N805626","W48 - 23","0","100"
"N805626","W47 - 23","0","100"
"N805626","W46 - 23","0","100"
"N805626","W45 - 23","0","100"
"N805626","W44 - 23","0","100"
"N805626","W43 - 23","0","100"
"N805626","W42 - 23","0","100"
"N805626","W41 - 23","0","100"
"N805626","W40 - 23","0","100"
"N805626","W39 - 23","0","100"
"N805626","W38 - 23","0","100"
"N805626","W37 - 23","0","100"
"N805626","W36 - 23","0","100"
"N805626","W35 - 23","0","100"
"N805626","W34 - 23","0","100"
"N805626","W33 - 23","0","100"
"N805626","W32 - 23","0","100"
"N805626","W31 - 23","0","100"
"N805626","W30 - 23","0","100"
"N805626","W29 - 23","0","100"
"N805626","W28 - 23","0","100"
"N805626","W27 - 23","0","100"
"N805626","W26 - 23","0","100"
"N805626","W25 - 23","0","100"
"N805626","W24 - 23","0","100"
"N805626","W23 - 23","0","100"
"N805626","W22 - 23","0","100"
"N805626","W21 - 23","0","100"
"N805626","W20 - 23","0","100"
"N805626","W19 - 23","0","100"
"N805626","W18 - 23","0","100"
"N805626","W17 - 23","0","100"
"N805626","W16 - 23","0","100"
"N805835","W53 - 23","0","100"
"N805835","W52 - 23","0","100"
"N805835","W51 - 23","9.28","94.48"
"N805835","W49 - 23","0","100"
"N805835","W48 - 23","1.72","98.98"
"N805835","W47 - 23","0","100"
"N805835","W46 - 23","0","100"
"N805835","W45 - 23","0","100"
"N805835","W44 - 23","0","100"
"N805835","W43 - 23","47.77","71.57"
"N805835","W42 - 23","0","100"
"N805835","W41 - 23","0","100"
"N805835","W40 - 23","0","100"
"N805835","W39 - 23","1.82","98.92"
"N805835","W38 - 23","0","100"
"N805835","W37 - 23","0","100"
"N805835","W36 - 23","0","100"
"N805835","W35 - 23","0","100"
"N805835","W34 - 23","0","100"
"N805835","W33 - 23","4.47","97.34"
"N805835","W32 - 23","0","100"
"N805835","W31 - 23","0","100"
"N805835","W30 - 23","42.32","74.81"
"N805835","W29 - 23","43.26","74.25"
"N805835","W28 - 23","0","100"
"N805835","W27 - 23","0","100"
"N805835","W26 - 23","0","100"
"N805835","W25 - 23","2.52","98.5"
"N805835","W24 - 23","0","100"
"N805835","W23 - 23","0","100"
"N805835","W22 - 23","4.92","97.07"
"N805835","W21 - 23","0","100"
"N805835","W20 - 23","3.47","97.93"
"N805835","W19 - 23","0","100"
"N805835","W18 - 23","0","100"
"N805835","W17 - 23","0","100"
"N805835","W16 - 23","19.07","88.65"
"N805840","W53 - 23","0.01","99.99"
"N805840","W52 - 23","39.36","76.57"
"N805840","W51 - 23","87.25","48.07"
"N805840","W49 - 23","119.72","28.74"
"N805840","W48 - 23","147.96","11.93"
"N805840","W47 - 23","40.88","75.67"
"N805840","W46 - 23","20.34","87.89"
"N805840","W45 - 23","0.01","99.99"
"N805840","W44 - 23","110.09","34.47"
"N805840","W43 - 23","42.63","74.62"
"N805840","W42 - 23","167.99973","0"
"N805840","W41 - 23","122.44","27.12"
"N805840","W40 - 23","0","100"
"N805840","W39 - 23","0","100"
"N805840","W38 - 23","0","100"
"N805840","W37 - 23","9.09","94.59"
"N805840","W36 - 23","0.08","99.95"
"N805840","W35 - 23","159.88","4.83"
"N805840","W34 - 23","167.99973","0"
"N805840","W33 - 23","167.99973","0"
"N805840","W32 - 23","167.99973","0"
"N805840","W31 - 23","63.26","62.35"
"N805840","W30 - 23","0","100"
"N805840","W29 - 23","0","100"
"N805840","W28 - 23","0","100"
"N805840","W27 - 23","0","100"
"N805840","W26 - 23","0","100"
"N805840","W25 - 23","0","100"
"N805840","W24 - 23","0","100"
"N805840","W23 - 23","0","100"
"N805840","W22 - 23","0","100"
"N805840","W21 - 23","0","100"
"N805840","W20 - 23","0","100"
"N805840","W19 - 23","0","100"
"N805840","W18 - 23","0","100"
"N805840","W17 - 23","0","100"
"N805840","W16 - 23","0","100"
"N805883","W53 - 23","0","100"
"N805883","W52 - 23","4.8","97.14"
"N805883","W51 - 23","0","100"
"N805883","W49 - 23","0","100"
"N805883","W48 - 23","0","100"
"N805883","W47 - 23","0","100"
"N805883","W46 - 23","0.96","99.43"
"N805883","W45 - 23","0","100"
"N805883","W44 - 23","7.28","95.67"
"N805883","W43 - 23","0","100"
"N805883","W42 - 23","0","100"
"N805883","W41 - 23","0","100"
"N805883","W40 - 23","1.05","99.37"
"N805883","W39 - 23","0","100"
"N805883","W38 - 23","0","100"
"N805883","W37 - 23","0","100"
"N805883","W36 - 23","2.39","98.58"
"N805883","W35 - 23","0","100"
"N805883","W34 - 23","0","100"
"N805883","W33 - 23","0.8","99.52"
"N805883","W32 - 23","19.62","88.32"
"N805883","W31 - 23","0","100"
"N805883","W30 - 23","0","100"
"N805883","W29 - 23","0","100"
"N805883","W28 - 23","0","100"
"N805883","W27 - 23","0","100"
"N805883","W26 - 23","0","100"
"N805883","W25 - 23","0","100"
"N805883","W24 - 23","0","100"
"N805883","W23 - 23","0","100"
"N805883","W22 - 23","0","100"
"N805883","W21 - 23","0","100"
"N805883","W20 - 23","0","100"
"N805883","W19 - 23","0","100"
"N805883","W18 - 23","0","100"
"N805883","W17 - 23","0","100"
"N805883","W16 - 23","0","100"
"N8354","W53 - 23","167.99973","0"
"N8354","W52 - 23","167.99973","0"
"N8354","W51 - 23","167.99973","0"
"N8354","W49 - 23","167.99973","0"
"N8354","W48 - 23","167.99973","0"
"N8354","W47 - 23","167.99973","0"
"N8354","W46 - 23","167.99973","0"
"N8354","W45 - 23","167.99973","0"
"N8354","W44 - 23","167.99973","0"
"N8354","W43 - 23","167.99973","0"
"N8354","W42 - 23","167.99973","0"
"N8354","W41 - 23","167.99973","0"
"N8354","W40 - 23","167.99973","0"
"N8354","W39 - 23","167.99973","0"
"N8354","W38 - 23","167.99973","0"
"N8354","W37 - 23","167.99973","0"
"N8354","W36 - 23","167.99973","0"
"N8354","W35 - 23","167.99973","0"
"N8354","W34 - 23","167.99973","0"
"N8354","W33 - 23","167.99973","0"
"N8354","W32 - 23","167.99973","0"
"N8354","W31 - 23","167.99973","0"
"N8354","W30 - 23","167.99973","0"
"N8354","W29 - 23","167.99973","0"
"N8354","W28 - 23","167.99973","0"
"N8354","W27 - 23","167.99973","0"
"N8354","W26 - 23","167.99973","0"
"N8354","W25 - 23","167.99973","0"
"N8354","W24 - 23","167.99973","0"
"N8354","W23 - 23","167.99973","0"
"N8354","W22 - 23","167.99973","0"
"N8354","W21 - 23","167.99973","0"
"N8354","W20 - 23","167.99973","0"
"N8354","W19 - 23","167.99973","0"
"N8354","W18 - 23","167.99973","0"
"N8354","W17 - 23","167.99973","0"
"N8354","W16 - 23","167.99973","0"
"N90128","W53 - 23","106.759","36.452976"
"N90128","W52 - 23","168","0"
"N90128","W51 - 23","88.632","47.24286"
"N90128","W49 - 23","0.185","99.88988"
"N90128","W48 - 23","84.555","49.669643"
"N90128","W46 - 23","168","0"
"N90128","W45 - 23","168","0"
"N90128","W44 - 23","168","0"
"N90128","W43 - 23","168","0"
"N90128","W42 - 23","168","0"
"N90128","W41 - 23","168","0"
"N90128","W40 - 23","168","0"
"N90128","W39 - 23","168","0"
"N90128","W38 - 23","168","0"
"N90170","W53 - 23","168","0"
"N90170","W52 - 23","168","0"
"N90170","W51 - 23","86.143","48.724403"
"N90170","W49 - 23","118.355","29.550594"
"N90170","W48 - 23","73.244","56.40238"
"N90170","W47 - 23","168","0"
"N90170","W46 - 23","165.66","1.3928572"
"N90170","W45 - 23","76.5","54.464287"
"N90170","W44 - 23","17.629","89.506546"
"N90170","W43 - 23","0","100"
"N90170","W42 - 23","3.195","98.09821"
"N90170","W41 - 23","0.224","99.86667"
"N90170","W40 - 23","0","100"
"N90170","W39 - 23","3.78","97.75"
"N90170","W38 - 23","0.845","99.497025"
"N90170","W37 - 23","0","100"
"N90170","W36 - 23","39.506","76.48453"
"N90170","W35 - 23","34.633","79.38512"
"N90170","W34 - 23","164.779","1.917262"
"N90170","W33 - 23","163.138","2.8940477"
"N90170","W32 - 23","163.384","2.7476192"
"N90170","W31 - 23","168","0"
"N90170","W30 - 23","167.998","0.001190476"
"N90170","W29 - 23","135.735","19.205357"
"N90170","W28 - 23","62.378","62.87024"
"N90170","W27 - 23","25.44","84.85714"
"N90170","W26 - 23","23.305","86.127975"
"N90170","W25 - 23","4.372","97.39762"
"N90170","W24 - 23","0","100"
"N90170","W23 - 23","4.806","97.13928"
"N90170","W22 - 23","0","100"
"N90170","W21 - 23","0","100"
"N90170","W20 - 23","0.311","99.81488"
"N90170","W19 - 23","3.163","98.11726"
"N90170","W18 - 23","22.882","86.37976"
"N90170","W17 - 23","0","100"
"N90170","W16 - 23","0.705","99.58036"
"N90172","W53 - 23","47.244","71.87857"
"N90172","W52 - 23","2.623","98.43869"
"N90172","W51 - 23","0","100"
"N90172","W49 - 23","10.462","93.77262"
"N90172","W48 - 23","3.179","98.107735"
"N90172","W47 - 23","28.533","83.016075"
"N90172","W46 - 23","12.506","92.555954"
"N90172","W45 - 23","8.501","94.93988"
"N90172","W44 - 23","26.509","84.22083"
"N90172","W43 - 23","1.848","98.9"
"N90172","W42 - 23","9.258","94.48929"
"N90172","W41 - 23","2.411","98.56488"
"N90172","W40 - 23","34.207","79.63869"
"N90172","W39 - 23","6.907","95.88869"
"N90172","W38 - 23","72.906","56.603573"
"N90172","W37 - 23","131.517","21.716072"
"N90172","W36 - 23","121.865","27.46131"
"N90172","W35 - 23","147.035","12.479167"
"N90172","W34 - 23","157.303","6.367262"
"N90172","W33 - 23","35.819","78.67917"
"N90172","W32 - 23","100.439","40.21488"
"N90172","W31 - 23","25.94","84.559525"
"N90172","W30 - 23","32.053","80.92083"
"N90172","W29 - 23","3.934","97.65833"
"N90172","W28 - 23","54.175","67.752975"
"N90172","W27 - 23","12.585","92.50893"
"N90172","W26 - 23","43.599","74.04822"
"N90172","W25 - 23","45.773","72.754166"
"N90172","W24 - 23","46.45","72.35119"
"N90172","W23 - 23","22.345","86.6994"
"N90172","W22 - 23","24.641","85.33274"
"N90172","W21 - 23","8.984","94.65238"
"N90172","W20 - 23","8.834","94.74167"
"N90172","W19 - 23","47.724","71.59286"
"N90172","W18 - 23","13.917","91.71607"
"N90172","W17 - 23","22.386","86.675"
"N90172","W16 - 23","14.089","91.61369"
"N90173","W53 - 23","0.586","99.65119"
"N90173","W52 - 23","19.935","88.13393"
"N90173","W51 - 23","0","100"
"N90173","W49 - 23","9.305","94.46131"
"N90173","W48 - 23","0","100"
"N90173","W47 - 23","0.846","99.49643"
"N90173","W46 - 23","1.716","98.97857"
"N90173","W45 - 23","0.871","99.481544"
"N90173","W44 - 23","12.154","92.76547"
"N90173","W43 - 23","9.705","94.22321"
"N90173","W42 - 23","0","100"
"N90173","W41 - 23","0","100"
"N90173","W40 - 23","0","100"
"N90173","W39 - 23","8.215","95.11012"
"N90173","W38 - 23","16.708","90.05476"
"N90173","W37 - 23","5.138","96.941666"
"N90173","W36 - 23","3.23","98.07738"
"N90173","W35 - 23","3.32","98.02381"
